text,label
我日，原来结婚时间长了真的会有夫妻相,0
这只是个例,0
日子才不想过的这么苦逼,1
看这个�，我觉得你也不瘦啊,0
还是有要求嘛，有房有车就可以，人家日本女人现在不打女拳了，只要男方不家暴就可以,0
      [疑问],0
这基因[泪奔],0
中国是没有男人了吗[流泪],1
别管她们嫁什么人，只要嫁出去，以后别在嫁我们中国人就好了[看][看],1
可能外国人给的彩礼比较高吧,1
大家认真看，嘴都变形了[捂脸],1
   人傻了[捂脸],1
新世纪和亲,0
这个妈妈遇到了好人[泪奔],0
 笑起来好美[色],0
太脏,1
不是内敛害羞，是闷骚型比较多[捂脸],1
没进化似的,1
我演黑人可中[呲牙]？,0
倒贴都没人要[赞][赞][赞][赞],1
在我老家，有枪就坐牢了,1
看看法国，就知道了……,0
明天我要去挖煤,1
干的漂亮。重点是美国人。。美国人。。美国人。。,1
"我们湖南人就是这样的捏，我们最喜欢黑人辣[大笑][大笑][大笑]
昨天22.39                 湖南",0
不以为嫁外国人耻，反以为荣。这人三观不正！,1
学英语[泣不成声],0
要是女的嫁给非洲人，评论区不会这么友善的哦，所以善良的还是女孩子，我看大多女孩子都是在祝福,0
东嫁西嫁，嫁个毛,1
  今年第1次这么无语[尬笑][尬笑][尬笑][尬笑],1
我去美国的同学。女孩儿基本都有男友。男的基本回国,0
都被玩残血了，谁敢要,1
你被骗是你的事关我们中华好男儿什么事？凭什么要捡被黑嫌弃过的破烂[吃瓜群众],1
给她点红心，就说是越南的，不是广西的,1
你把墨汁滴在清水桶和玉米糊糊里试试,1
华夏是四大文明古国之一，炎黄子孙传承五千年，拒绝混淆血脉[微笑],1
你啥子时候想起切隆的胸。哪来的这种想法[捂脸],1
我现在涂上鞋油还来得及不？,1
爱嫁谁嫁谁  关我屁事  老刷到这种没用的视频  怎么才刷不到这种没用的视频,1
不同意,1
这个是幸福的人[呲牙],0
美人胚子，什么肤色都好看。关键人人平等,0
家伙厉害[灵机一动],0
我觉得是傻逼行为，不要喷我，个人观点[泣不成声],1
评论区说的对极了！要不然你把他收了得了。,1
这些嫁非洲女孩一定要留相片。以后二婚可别祸害我们国家的男同胞了,1
关键不合用了[呲牙][呲牙][呲牙],1
老妹呀，听哥一句劝，不要贪一时之爽啊，老了憋不住屎尿，护工是真打呀,1
瞎说吧，可以加中国彩礼还可以要15万,1
你心疼你把他领养了吧？,1
  弄锤子呢,0
有她后悔的一天,1
这样优秀的女孩子[白眼]什么样的找不到[白眼],0
好样的，国内小姐姐的榜样,0
你赶紧答应他，跟他回非洲生活。,1
拿个袋子，我想吐,1
除了特别肤色，就是漂亮了[赞][赞][赞],0
还有脸要车要房？,1
你哪里瘦[震惊][震惊][震惊][震惊],1
挺好看的呀,0
好好看啊,0
无语吧,1
尊重她们命运，在一起在一起嫁鸡随鸡 嫁狗随狗不要再回来。,1
[看]现在好多底层女就这样吗,1
请烂在外面[呆无辜],1
便秘治好了,1
亿万分之一的概率好,1
蚂蚁嫁给大象了，回来狒狒了,1
嘴巴都变型了,1
以后可别哭,1
活该[尬笑],1
很好最少人家去非洲生活了。就不说啥了,1
天呐，这假新闻，官方早就辟谣了，别再传了好吧。,1
只能在中国混吃混喝,1
说半天也没看到她妈妈,1
 ⁄•⁄ω⁄•⁄ ⁄) [看]还真有,0
多恶心人,1
嫁到非洲[吐][吐],1
打败你的不是天真，是无鞋,1
有病毒,1
这个不能不说，长在审美点上了,0
不要弄回来了。带病毒的那种,1
无所谓,0
一刀超过肚脐[捂脸],1
还有一些女生喜欢混血小孩就找个外国人，,1
[鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][捂脸],0
变“牛逼”了[捂脸][捂脸][捂脸]那个敢接手[呲牙][呲牙][呲牙],1
喜欢非洲的活该吗不是,1
 很舒服吧应该[舔屏][舔屏][舔屏][舔屏],0
请不要误导中国的女生,1
同球不同轴,0
有黑人没有便秘,1
屁，我看见西雅图的，身材都是[求抱抱]超好,1
这一对.在米国来说也算可以的了.[看][看][看],0
活该，不要帮这种女人[捂脸][捂脸][捂脸][捂脸][捂脸],1
黑人本性难移[不失礼貌的微笑],1
 [泪奔][泪奔][泪奔]以后我也这样[泪奔],0
喉咙出来[泣不成声],1
给你祖宗十八代争光了，你愿嫁就嫁吧，炫耀什么妮，不骂你都不行,1
喜欢就跟他回去[微笑]别回来了[微笑],1
没回中国就点赞,1
就这还想挑挑拣拣的！,1
一千个里面有一个这样的，其他的惨得很,1
有些人嘴巴怎么能这么脏……,1
这跟我们有关系吗，我只关心祖国统一,1
你像只鱼儿在我的荷塘,1
大丫儿,0
滚[抠鼻],1
大学白上了,1
生了五个啊[捂脸][捂脸]厉害啊,1
那个新闻学校校花就是例子还敢嫁[赞][赞][赞],1
我出10元，请把福州市位置字样去掉，可以吗？刚看到有点想吐的感觉,1
嫁非洲和去缅甸一样，到了撕护照身份证，一辈子也回不来,1
 [闭嘴],1
这家应该是富豪了，唯一一个嫁非洲幸福的中国女人,0
别回来了，小孩别说是华裔，华夏血统就是她这么玷污的,1
支持再嫁，但是要取消国籍,1
快乐的小鸡,0
光     宗      耀       祖,1
 笑死我了不笑你能看见我吗,1
人家自愿的，我们就不要瞎操心了，尊重祝福,1
  河津,0
跟我老公变胖了[看],0
你怎么那么大,1
为什么国外男星的老婆都是瘦的？没有一个肥猪呢？最多就是身材魔鬼但绝对不是胖呢？,1
别说贪怀，喝一滴我都不会要。,1
嫁中国还是明智的[呲牙],0
拒黑[发怒],1
又开始洗了，这种还是好事情吗。,1
当然会啊，能当酋长老婆，能不幸福吗[呲牙][呲牙]，记得一定要去[流泪],0
娶了但是染色体没变啊所以血脉没啥问题[调皮],1
感觉是不是有点年轻了，没别的意思,0
你他妈的到中国,1
嫁给黑吗喽[看][图片表情],1
没钱可以出国留学吗？说的也不假啊,0
还便秘吗,1
真爱[抠鼻]真饿[捂脸],0
但是她真的很漂亮啊[泣不成声],0
请回到你的非洲生活，还中国一片净土！,1
 ๑ 这媳妇好厉害,0
哪里想不开啊！稳个黑…………[捂脸],1
这些不是她们梦寐以求的吗？,1
怕得爱滋,1
这小子聪明，省多少防晒,1
一胎生几条？,1
看着真跌进,1
做得好，希望山东和广东借鉴一下。,0
这是摆拍  骗流量的  刷到好多都是这个女的,1
活该打光棍都不要,1
大家都心知肚明[不看][不看][不看],1
恭喜你[感谢][感谢][感谢],0
站有人盗你视频发，叫霹雳狐,0
好吃懒做不穷才怪[捂脸][捂脸][捂脸],1
外嫁的成功者,0
别污染了。,1
   非洲哪里有富饶的地方嘞[看],0
你别忽悠人了,1
能死在西非这也是她的命运吧,1
  我去好漂亮,0
畜牲啊！,1
说了个寂寞，她爸妈呢,1
祝福你[赞],0
别说不要彩礼，倒搭彩礼都不要，还要求有车有房，想啥呢？,1
又出来一个去挖煤矿的，好像中国也有煤矿呀，[微笑],1
[衰][衰][衰]／,1
说谎,1
希望战争爆发。,1
白给也不要[捂脸]保命要紧,1
我在大陆区看过…确实有老外男友,0
这车都拉缸了还能要吗？维修费拿不起啊！,1
要相信爱情呀！为爱一定要一如既往。我支持你,0
吃的挺好啊,0
建议那些跟过黑人的就留在当地，别回国了,1
本来我信了，但是看到你的身材那么丰腴，所以别骗人了，欲盖弥彰！[捂脸],1
丢你全家脸，去你爱的国家吧，永远不要回来。,1
因为女孩子向往国外的生活，认为国外生活水平高，在朋友面前有面子(谈了个外国男朋友)，就好像喜欢新奇的东西一样,1
残花败柳排成行，要车要钱还要房？[捂脸][捂脸][捂脸][捂脸][捂脸][捂脸],1
中国女人开始觉醒了  开始变得强大了[尬笑],1
旗袍真是自己做的？,0
海龟大部分都是男的[泣不成声],1
不用回来，害人害己，白送我都不要，太脏了，我恶心。,1
国家应该拒绝非洲人过来留学，如果要来只要是外籍学费消费要高于国人十倍消费[666],1
装了狗屎的碗没人接了,1
越看越爽啊，爽的活该[赞],1
鬼叼[捂脸],1
用牙签抠鼻孔没感觉了呀,1
小女生很漂亮~感觉在国内应该会是个小模特~,0
你妈妈口味一定很重你外公外婆应该不知道怎么,1
你这还瘦啊？！！,1
一毛钱三十斤骨头是这么说的老话,0
这女的太馋了[灵机一动]，中国男人养不起她[捂脸],1
这个长得就像非洲的,1
漂亮活该反正我是不同情,1
德国城市——慕尼黑,1
如果是中国境内，呵呵,1
开始吃手抓饭了,1
这样的女人不值得同情,1
举起双手，缓慢转身蹲下！,1
你为中国和非洲搭建了友谊之桥，恭喜你,1
真好[衰][衰][衰][流泪][流泪],1
但是美国电影上的演员都是瘦的,1
 °  [泪奔][泪奔][泪奔],1
.中国没男人了吗？为什么要嫁外国男人，活该,1
好 长,1
唉！不明白为啥能看上黑人[捂脸],1
彩礼多少,1
扯吧就，美国男性的喜欢小小瘦瘦的亚洲女性，而美国女性讨厌小小瘦瘦的亚洲男性,1
这万一枪被抢了就麻烦了,1
                鸡哥你们家的肥水流我们田了[我想静静],1
非洲，地理没学嘛，还高才生[打脸][打脸][打脸],1
吓人[捂脸][捂脸][捂脸],1
要了多少平的房子和多少彩礼能说一下吗,1
去美国读法学[石化],0
      [泣不成声][泣不成声][泣不成声],1
好与不好和别人无关。,0
这女人迟早会后悔的，，，,1
他是怎么出国留学的，是不是来留学补助高,1
        [发呆],0
真棒,0
到了国外就是不一样[捂脸]整个人都肿了[捂脸],1
这媳妇可以[666],0
睁眼了吗它,1
[恐惧][恐惧][恐惧][恐惧],1
嫁出去了  没人会歧视她们…就怕寄生在华夏的土地上 利用华夏的资源给异族生儿育女抢大学学位…,1
听父母没错,0
[偷笑]这个世界本来就是颜值高让人接受度会比普通颜值的高啊，这有什么问题吗？怎么评论区还一堆破防的[看],0
为什么有些人就认为除了中国都是遍地黄金呢？[思考],1
至少比小美人鱼好看我觉得[看],0
觉得好笑,1
安心的去吧！再也不用怕黑了,1
说的太含蓄了[微笑],1
不是每个人都是,1
就是这样的电视剧，害死人啊！,1
   就这颜值，是五颜六色我都喜欢[流泪],0
生了这种女儿真是上辈子修来的,1
口味还行,1
这人上大学上傻了吧，还是谈朋友谈傻了，人家说的都信，不会了解一下那个地方的情况，学校应该学这些每个国家大致情况和历史吧,1
真丢人,1
以前傍洋人是逼格，现在退而求其次，问题是，黑人就只是黑人，他们不会以为黑人也是洋人吧[泪奔],1
" 《你是个美丽的女孩，能教我中文吗？》
《孩子是给你的礼物[送心]》",1
这会误导多少女孩,1
都吃了这么好，为什么要回来。,1
打是亲，骂是爱。说明她爱的太深。,1
我喜欢你的身材,0
人家非常幸福！你们这些人是不是嫉妒呀[捂脸],0
在美国死的还早呢,1
嫁非洲手艺如此广泛[赞][赞][赞],1
三个月后就会后悔,1
所以中国的女人就应该嫁给非洲的男人。[赞]这样子他们才幸福。,1
嫁出去可以，不要留在中国就行,1
被恶心到了,1
我喜欢白白净净的男生，我对象就是这样的，很害羞，但是很可爱，他是中国男人关键是我俩家很近,0
 不理解，哎这女孩,1
抽了雪茄中华就不顶用了[看],1
别为你家非州哥做广告了，害人，积点德吧,1
挺好的呀，至少没委屈中国人,0
去吧，支持你,0
拍个正脸给大家避个雷,1
古人云：自作孽，不可活,1
这些女人都是该死[看],1
别回来就行[尬笑]@,1
 [发呆]图啥,1
黑人天赋没办法。[呲牙],1
[笑哭][笑哭]活该,1
世界小姐是怎么选的？你有几个是很胖的,1
还活着那就是没什么事，什么事都没有,1
我们广大网友一点都不担心，,1
别做梦了，我们男的虽然渴，但是不是什么水都喝,1
从[强]变成了[大哭] 接受不了,1
这个女的是日本人,1
介意大了,1
她真的只是想割我们韭菜[流泪],1
此人有杀气[捂脸][捂脸][捂脸],1
眀年有新品种出来了[赞][赞][捂脸][捂脸],1
请不要推给我看，跟我没有毛线关系！,1
要是我女儿给我找一个老外，腿打断,1
都珠圆玉润了，挺好,0
哈哈 不止想要喝水吧 [泪奔],1
你不说谁知道,0
   评论区的某些人很多批评 人家相爱 喜欢 过得幸福就好啊[不失礼貌的微笑],0
那些母爱哪里去了？孩子都跟你姓了还不满足,1
同情求了,0
真是恶心！黑化种族,1
该死，别回来,1
坚持到底 不忘初心啊，你别说你真别说就这样很有夫妻相,0
发达文明国家比不了,1
所以有一个你就爱一个,1
这是印度人吧,1
看来看去你就是个非洲人。,1
这媳妇 能处？[赞][赞][赞],1
尊重她人命运，不定义她人选择[赞][看],1
这个概率，可能上辈子也拯救了宇宙,1
只要跟他一起回去我会祝福你[看],1
 嫁到非洲[不失礼貌的微笑],1
丢她妈的人  是我女儿断绝关系,1
那边不错呀,0
美国人真不会欣赏,1
這個女孩的中文說出廣西味,1
该，自做自受，没人同情你,1
遇到大家伙了拿不动活了吧？,1
好家伙，竟然有非吹,1
要嫁就嫁出去别在这呆着啊[惊恐],1
不能同情,1
宽松了,1
说白了就是想巧罢了，所以说只有骗子才能满足她们[奸笑]，想过上人上人做富太不劳而获日子，最后发现被骗哭哭啼啼的流下伪装的眼泪，她们骨子里是瞧不起中国人的[吃瓜群众][吃瓜群众][吃瓜群众],1
女方亲戚是什么表情,0
你应该放大张伟的那个那个那个那个那个,1
他啷个是兄弟,1
丢，怎么看到这么恶心的视频，我要投诉,1
怎么感觉她自身就是混血？,0
还一定要有房有车[大笑][大笑][大笑],1
[泣不成声][泣不成声][泣不成声]第一耶,1
不支持个人意见,1
这孩子涨的还好的,0
我媳妇的话这情况估计打到我,1
美白开到十一级了,1
为啥上次有一个网友说 嫁了老外的女人 再来嫁中国人  没人能接受,1
写入族谱,1
别滚回来就行,1
那就是确实了你有黑男人,1
项目部不能给个工作么？虽然是她的错但是也帮帮她呀[泣不成声][泣不成声],1
想当串串吗？[看],1
玩得了,1
秀恩爱分的快,1
黑人光看脸都吃不下饭,1
这个盘不要接,1
惨,1
我手机屏幕快装不下了,1
橡皮泥没玩过吗？,1
别改嫁改行吧还能有点收入,1
谁能告诉我，这个不是真的,0
祝有情人终成眷属，肤色本无国界[赞][赞][比心][比心][比心][赞][赞],0
建议从新投胎[捂脸],1
你不配,1
不会,0
我想知道为什么中国男人为什么不接受[捂脸],1
[尬笑]   ,0
不许带宝回来,1
该！尊重祝福。,1
记住千万别回中国,1
一想就恶心。,1
你去演美人鱼吧，没开玩笑,0
哎要一悲剧[捂脸][捂脸][捂脸],1
有就有呗，跟我又没关系,1
幸不幸福不知道，反正是我很排斥,1
不管她幸不幸福，叛种就是大罪,1
千万别分手，赶快回婆家[玫瑰],1
不用找了，随他去吧,1
《但是马克并不在乎》,0
他长这样[绝望的凝视]，怎么下得去嘴[难过],1
这部片子的导演编剧找出来把他祖坟挖了,1
打的好，打的秒，打的呱呱叫。,1
几代都黄不回来了，黑龙也是龙[尬笑],1
嫁给我吧[捂脸],0
请你好好建设非洲，不要把孩子老公带回中国，谢谢！祝福你！,1
情商高[赞],0
她 好漂亮啊[泣不成声],0
活该，被打成半死，都是活该！,1
拜金的后果,1
大苞米棒子伺候好了,1
 牛[看],0
死不足惜，在哪不死就杀戮,1
被外国人抱了。不要了,1
这孩子一定是村里最白的[灵机一动],0
姑且算这个雌性生物是人吧[舔屏],1
你自已选的！,1
一只,0
把黑子养到发育成型  他俩也可以继续啊,1
是不是在外面 随身带枪才安全,1
喜欢就去非洲生活,1
谁投资拍的谁编的,1
只要别留下就行,1
关我们什么事，如有什么事，都是自取,1
这样不就肤色近了么，更般配了,1
这就是大学生的智商吗,1
 [捂脸]《你是我见过最漂亮的中国女孩》,0
全中式啊，很贵的，婆家还是挺喜欢这个儿媳妇的,0
多少一只？,1
好漂亮的黑妞,1
人我们多的是，只要玩完别在留在我们国家带着就行了，跟着回非洲就行,1
发给她爸妈看看，�真是光宗耀祖,1
什么鬼[发呆],1
    ！是不是就是说的这个电影 什么初恋什么小军的是不是这个！！！,0
希望你不是中国国籍,1
别说他是中国的嫁出去的女儿泼出去的水他已经是非洲人了,1
有艾小心,1
该这样,1
饿不是你选择,1
什么爱情冲昏了头脑！是想去非洲当酋长夫人，谁知道那边女人的地位那么低！自己选择的路，跪着也要把它走完,1
美国也有很多正常体型的男孩和女孩，并不都是肌肉和胖子[灵机一动][灵机一动][灵机一动],0
人生的路，你不走过，怎会知是对是错？人生没有后悔药，任何人都要为自己的选择付出代价,1
难看,1
装的女人就是这种下场不直得同情，,1
凤毛麟角,0
我不信[流泪],1
没办法人家就喜欢被打！[捂脸][捂脸][捂脸],1
房间的灯一定要加装几个，不然找不到新朗,1
大多数都会于非命,1
 [泣不成声],1
 [鼓掌],0
99%会后悔,1
感觉怎么那么无齿下柳呢[发怒][发怒],1
女的当家做主那个家庭肯定都很美满和谐，不是全部但是大部分都这样。[玫瑰],0
除了父母担心，其他人都是看笑话。,1
 天哪该说不说好漂亮,0
没事我鼓励你,0
有没有跟我一样是来看评论区的[呲牙],0
自作孽不可活[捂脸],1
祖坟冒……,1
没要彩礼，没要房和车，而且还倒贴了不少,1
口味好重啊[捂脸],1
不要去同情他！,1
太丑了,1
垃圾女人呵呵,1
人贩子看了都直摇头[捂脸],1
这新娘子好好看哦，他有没有像你一样的姐妹介绍来一个给我哥?[泪奔],0
我们小区里一个黑人和中国人结婚，那个女生在中国人里算是挺白的了，生了个孩子是棕色,1
这人谁啊，死不死能咋的,1
去吧去吧，万中无一罢了,1
肯定会幸福,0
答应他。答应他。[鼓掌][鼓掌][鼓掌][鼓掌][鼓掌],0
白不白黑不黑,1
这么厉害生五个,1
户口迁走，祝你幸福,1
谁在乎啊…,1
还得是国外啊,1
应该答应以后很幸福,0
因为你太白了,0
牙膏,0
我就不喜欢瘦女人,0
我就不知道她父母看了咋想？,1
中國女人就喜歡這種浪漫！花幾年的錢買一套衣服！这就是中国女人最喜欢！中國男人沒有那種勇氣，只顧家！還不如還能這樣浪漫[流泪][流泪][流泪][流泪],0
马桶？,1
如果是我媳妇，会顺便连我一起打了[发呆],0
浪费公共资源,1
都死了没？？？？？,1
国内都不够分跑去国外，，[泪奔],1
山东省发来贺电！！！[鼓掌][鼓掌][鼓掌][鼓掌][鼓掌][鼓掌],0
 米� 这不比报警强[暗中观察],1
 [看] 学习学习,0
自己选的  跪着也要走下去[看],1
伊万卡，安妮海瑟薇，盖尔加朵，法兰西玫瑰都很不错[捂脸],0
这么地道的婆家，妥妥滴得生两个大胖儿子,0
为人种进化做贡献了！,1
这就体现出大黑弯钩作用[看],1
光看开头我的愤怒值就满了[发怒][发怒][发怒],1
有你哭的那一天,1
我只能说嫁过去了，就过去，不要祸害自己人，污染华夏血脉，不想要黑龙,1
爱他就去非洲吧！你里是人间天堂。,1
能移居非洲的那都是真爱[赞][赞][赞],1
女孩：我就想吃顿饱饭，有错吗？,1
的太狠了,1
嫁到国外了，国籍都不是中国人了，还回来干什么。,1
国外真的好不安全，那个门就一扇木门，我都觉得没安全感，起码得防盗门,1
出去玩~咋玩？,1
我哥还没结婚，这个妹子愿意嫁回广西不？[泪奔][泪奔],0
 卧槽有点好看,0
[吐][吐][吐][吐][吐][吐][吐][吐][吐][吐][吐][吐][吐][吐][吐][吐][吐][吐][吐][吐][吐][吐][吐][吐][吐][吐][吐][吐][吐][吐][吐][吐][吐],1
爱嫁谁是她们自由，[抠鼻]别回中国就行。,1
看着黑人都心里不舒服：,1
希望抖爸下次别让我看到她，影响胃口,1
也没个猫眼,0
黄热病怎么解释？[捂脸],1
垃圾[捂脸],1
所以说妈妈呢,1
中国后生的脚小，穿不了大码的鞋，理解万岁,1
回国能吹一年,0
我家里要有枪 晚上听到门口见有陌生人 我会先去拿枪再开门[看],1
美国人喜欢壮吧,0
把国籍弄去非洲吧,1
想不明白这非洲男的怎么来的中国？,1
自己的选择，自己就得受着,1
[赞][赞][赞][赞]牛,0
你为人类文明倒退做出了不可磨灭的贡献,1
跟他回去非洲   我出飞机票,1
喜欢粗粮、再难咽，也得咽下去。好样的,1
哦……买噶的——,1
你也不远了,1
还房车？做梦呢,1
虽然气她不争气，但是还是很担心她，希望她在那里平安幸福,1
黑人不止皮肤不同吧，嘴唇也很厚,1
反正我家的孩子以后不让他取中国女人,1
丢人丢到国外去了[色],1
    ￴ ￴￴ ￴￴  [微笑],0
给人一种铁棒磨成针、识大体的感觉[看],1
回收不了！,1
看到这  今天多喝一瓶[鼓掌][鼓掌],0
你来演美人鱼我没开玩笑[流泪],0
也不错了，舒服了很多年,0
建议不用改嫁，大卫这名字听着就时尚！[看],0
  谁喜欢煤炭啊[尬笑],1
小时候课本学的是4种！《黑 白 黄 棕》！[酷拽],0
你害羞[捂脸],0
眼大了,0
体味不臭吗，重口味，孩子大概率也会遗传[看],1
湖南的兄弟们注意避雷啊,1
每月2万9，创业有补助，买房有补贴，如此贵族别人选择也没错。[捂脸][捂脸][捂脸],0
你回来，国内都喜欢你这款[微笑],0
….呕,1
这个在非洲也算是每年了吧,0
祝福你们,0
要哭着回来的,1
胃口重,1
这才是爱情，请不要后悔[看],1
出警,1
自己的苦，自己吃吧,1
 小1⃣️ 好漂亮啊[流泪],0
祖坟冒黑烟了,1
就是她的脸被打肿了么,1
这个女娃子长的不错,0
光宗耀祖 出去别回来了,1
没有担心只有笑死,1
黑的劲儿大,1
还能生出这么白的，真是奇迹啊,1
"大家放心评论，扣分算我们广东的


1分钟前·广东                             ♡1147.5万",0
千万不要回国来害人,1
矿了矿了,0
挺好的，你看都胖了，再说了死不死关我什么事，兄弟们宵夜吃了啥,1
好像不影响我一个月3500的工资[看][看][看],0
[抠鼻][抠鼻]，这就是中国女人说的优秀,0
你都多大码了自己不知道吗[捂脸],1
活该！[捂脸][捂脸][捂脸],1
口味独特，够重[赞],1
评论别太双标[尬笑],0
事实证明，没它黑的，不好泡妞,1
哟，变得有夫妻相了，完美[赞],0
黑人威武雄壮,1
我喜欢，这身材带劲,0
 思…思琪…,0
拖出去杀了[捂脸],1
你还不胖呢？,1
打的好~往屎里打[鼓掌][鼓掌][鼓掌],1
至少她还活着，不是还有一个死在那里了吗？,1
快滚！！！,1
你这体型也很宏伟啊,1
这不是嫁给老外了吗,1
你应该劝她，让她去试试，这辈子她会很幸福,1
黑人的腿确实强壮，女人追求自己的幸福没错[捂脸],1
不要在这里炫耀了,1
我觉得我弹鼓带少了,1
  哈哈哈哈哈,0
活的太刺激了,1
大嫂也是果断，不慌乱发错了咋办,1
广东朋友，请出来发言[看],0
好棒呀吃的这么胖,1
只要别在中国就行，赶紧嫁去,1
嫁外国人最不能接受的就是黑州人[尬笑][尬笑][尬笑],1
带你老婆们会你们老家。谢谢,1
听说找女朋友别去湖南找。湖南的都很黑。不知道是不是真的。两点以后才是夜生活的开始。,1
大家记住了！以后好避开,1
就呆在美国，好吗,1
枪是穷人最后的底气,1
各位男神们你们服不服,1
屁,1
脏啊,1
一个马桶,1
傻女人,1
二婚还要有车有房，怎么？非洲有车有房，回来干嘛？[看],1
美国人喜欢开朗的，是因为快速解决不喜欢墨迹[捂脸],1
正义的警长们呢，来清弹夹了,1
国内那么好，为啥要要去美国？[看],1
他不听老年言，吃亏在眼前。你自作自受。,1
这眼光真毒,1
为什么要跑到哪边去？自己国家这么好。,1
不值钱玩意,1
回国就很过分了,1
进化伦不是否定了吗,1
活该报应[捂脸],1
[呲牙][呲牙][呲牙][抱拳][抱拳][抱拳],0
人都脏了中国男儿谁还要,1
新娘子很美，将来他们的宝宝会更漂亮[赞],0
我发现她嘴巴大了,1
人家没压力,1
法学院[捂脸][捂脸][捂脸][捂脸][捂脸],0
爱之,0
宁拆十座庙，不拆一桩非洲婚姻！[灵机一动],1
真扯，那些老外在中国每天换一个不重样。,1
小黑：中国女人真麻烦[捂脸],1
吃过多少自己心里清楚,1
还不要彩礼，你还想干啥,1
外国人都不要彩礼的，同胞都是往死里要！,1
白给倒贴都没人要[吐][吐],1
完蛋了,1
该说什么呢？光宗耀祖,1
非洲很多孩子都不知道他父亲是谁[看],1
那些学校功不可没啊[捂脸],1
嫁出去别回来随便,1
什么色 都有,1
真是看不清女人的心[捂脸][捂脸][捂脸][捂脸][捂脸][捂脸],1
幸不幸福，非洲女人还不知道吗？她们只想嫁给中国男人[舔屏],1
而且还很臭,1
好可怕,1
体重不能用斤说么,0
博主你这样不好，干嘛要劝呢，应该鼓励,1
你还是回国找男人吧,1
滚，黑的,1
我是不是看到了李亚鹏[裂开],1
马桶，这下撒尿通畅了吧。,1
她好漂亮笑起来,0
这个面容不像非洲的,0
别管其他人怎么看，自己舒服就行[看],0
像鬼,1
那你嫁给我吧,0
来了，上班了,0
非洲狼,1
嗯，家里做的饭最好吃，也不如外面的香,1
这是上辈子造的孽[捂脸],1
祝福你，但也请不要到中国来,1
失联之后你就有很多老公了,1
嫁到中国是她十辈子的福分,1
真够大的,1
好不值钱啊[捂脸],1
我就想知道，大卫给了多少彩礼,1
哎…新娘怎么想的[干杯],1
确实漂亮[猪头],1
哈哈哈哈哈，笑死我了[偷笑][偷笑][偷笑],1
祝你幸福[看][看][看][看],0
外国人主要听不懂，要是听懂了，早跑了,1
鬼迷心窍，可怜[流泪][流泪][流泪],1
人家自己选的老公，，难听点说，关我屁事[看],1
怎么说朋友们[疑问][疑问][疑问][疑问],0
这个生孩子都不用破腹产，咻的一下就出来了[捂脸],1
看得出来，她很开心呀，婆家带她肯定很好[赞]漂亮爱笑的女孩都很美啊[呲牙],0
那个洞这么大[求抱抱],1
他抖音号多少,0
自作自受，咎由自取，不值得同情。,1
谁接手谁自找尴尬[捂脸],1
福州还有这号人物？[尬笑],1
虽然肤色不同，但是漂亮是真的漂亮[泣不成声],0
看她的嘴巴怎么像是肿着的,1
光宗耀祖十八代了！[捂脸][捂脸][捂脸],1
祝福你们，尽然享受了，就要承担后果,1
活该，光宗耀祖了,1
快走，快走！,1
200磅是多重？我知道可以百度，但还是希望能直接说成公斤，千克，斤。毕竟这视频是给中国人看的。,1
请博主把这个女人的正面露出来，让其它中国男人避坑！！,1
为什么喜欢那么黑的人[捂脸],1
久对,0
活该！想过好生活，就该先受苦,1
你哪瘦了,1
有道理 非洲欢迎你[呲牙],1
有你后悔的时候有什么好炫的[抠鼻],1
恋爱不分肤色，但是跟着男方去非洲的的人都是一拖答辩[难过],1
非洲[泪奔]也敢过去，嫁黑人[赞],1
人家是真爱,0
让她自由 千万不要再回国,1
五代人白不回,1
[看]再过几年你就知道,1
去吧！回非洲去吧,1
有种东西别描越描越黑,1
係度讲大话。,1
天天吃米饭今天想换个面包试试[抠鼻],0
啧啧啧,1
放非洲应该是顶级美女了吧,1
打得好，贱人就该这样,1
看了评论很多人争，有啥好争的，觉得非洲好的，愿意嫁过去就嫁过去永远都不要回来了，反正你们把非洲说的跟天堂一样，中国男人就算再差，我还是选择中国的男人,1
心疼个锤子,1
洋货,1
排队,0
看了你那么多作品，这一个是最好的[赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞][赞],0
中国没有你这样的女人,1
你不瘦,1
她真的很漂亮很可爱呢[呲牙],0
我喜欢你[比心],0
关心台湾,0
这丢的不是她一个人的脸,1
尊重每个人的选择，,0
好枪,1
怎么能不答应呢，,0
去非洲吧,1
上学时候看过，记得嫁过去和他妹妹闹矛盾，,1
啊？你会找一个怼过畜生的男人嘛[发呆],1
卧槽，还有这种电视剧[疑问],1
艹[流泪],1
这种人不应该占用公共资源不值得同情,1
我为啥我看我同学每天发朋友圈都在减肥？？她在圣地亚哥,1
你也胖，那么大[暗中观察],1
这房子死人了，是鬼屋了[捂脸][捂脸],0
好羡慕这女孩，成为了非洲的熊猫国宝,1
那么丑的黑人怎么下得去嘴,1
不要提中国两个字,1
将来我要是有个闺女搞这出我当场白发送黑发,1
丑,1
吃羊货到时候就知道什么叫做生不如死了[捂脸],1
不用推出来，跟我没有关系,1
该国籍吧,1
有没有视频教程[看],0
嫁过去挺好的，还变胖了。,0
